,ground_J=0,-J_term,M^2,N,J,Delta,Ms,ground,index
842752,-3.2653061224489788,-6.857142857142858,1.0,8.0,0.8571428571428571,1.6326530612244896,0.0,-10.122448979591836,11111111
843008,-3.2653061224489783,-7.020408163265307,1.0,8.0,0.8775510204081632,1.6326530612244896,0.0,-10.285714285714283,11111111
843264,-3.2653061224489814,-7.183673469387754,1.0,8.0,0.8979591836734693,1.6326530612244896,0.0,-10.448979591836736,11111111
843520,-3.265306122448983,-7.3469387755102025,1.0,8.0,0.9183673469387754,1.6326530612244896,0.0,-10.612244897959187,00000000
843776,-3.265306122448981,-7.5102040816326525,1.0,8.0,0.9387755102040816,1.6326530612244896,0.0,-10.775510204081634,11111111
844032,-3.26530612244898,-7.6734693877551035,1.0,8.0,0.9591836734693876,1.6326530612244896,0.0,-10.93877551020408,11111111
844288,-3.2653061224489814,-7.83673469387755,1.0,8.0,0.979591836734694,1.6326530612244896,0.0,-11.102040816326532,00000000
844544,-3.26530612244898,-8.0,1.0,8.0,1.0,1.6326530612244896,0.0,-11.265306122448981,11111111
844800,-5.346938775510205,0.0,0.0,8.0,0.0,1.673469387755102,1.0,-5.346938775510205,01010101
845056,-5.346938775510205,0.16326530612244894,0.0,8.0,0.020408163265306117,1.673469387755102,1.0,-5.183673469387756,01010101
845312,-5.346938775510206,0.32653061224489793,0.0,8.0,0.040816326530612235,1.673469387755102,1.0,-5.020408163265309,10101010
845568,-5.346938775510205,0.4897959183673469,0.0,8.0,0.061224489795918366,1.673469387755102,1.0,-4.8571428571428585,01010101
845824,-4.84087657994387,-0.0,0.25,8.0,0.08163265306122447,1.673469387755102,0.25,-4.84087657994387,00010100
846080,-4.84087657994387,-0.0,0.25,8.0,0.1020408163265306,1.673469387755102,0.25,-4.84087657994387,01111101
846336,-4.369035729283725,-0.4897959183673469,0.5625,8.0,0.12244897959183673,1.673469387755102,0.0625,-4.858831647651072,10000000
846592,-4.369035729283728,-0.5714285714285714,0.5625,8.0,0.14285714285714285,1.673469387755102,0.0625,-4.940464300712299,00000100
846848,-4.369035729283729,-0.6530612244897959,0.5625,8.0,0.16326530612244894,1.673469387755102,0.0625,-5.0220969537735245,00000010
847104,-4.369035729283729,-0.7346938775510203,0.5625,8.0,0.18367346938775508,1.673469387755102,0.0625,-5.103729606834749,00010000
847360,-4.369035729283726,-0.8163265306122448,0.5625,8.0,0.2040816326530612,1.673469387755102,0.0625,-5.185362259895971,11111011
847616,-4.369035729283729,-0.8979591836734693,0.5625,8.0,0.22448979591836726,1.673469387755102,0.0625,-5.266994912957198,00010000
847872,-4.369035729283725,-0.979591836734694,0.5625,8.0,0.24489795918367346,1.673469387755102,0.0625,-5.348627566018418,11111011
848128,-3.346938775510204,-2.1224489795918364,1.0,8.0,0.26530612244897955,1.673469387755102,0.0,-5.469387755102041,11111111
848384,-3.346938775510204,-2.2857142857142856,1.0,8.0,0.2857142857142857,1.673469387755102,0.0,-5.632653061224491,00000000
848640,-3.346938775510208,-2.4489795918367343,1.0,8.0,0.3061224489795918,1.673469387755102,0.0,-5.7959183673469425,11111111
848896,-3.3469387755102065,-2.6122448979591835,1.0,8.0,0.32653061224489793,1.673469387755102,0.0,-5.95918367346939,11111111
849152,-3.346938775510207,-2.7755102040816326,1.0,8.0,0.3469387755102041,1.673469387755102,0.0,-6.122448979591839,00000000
849408,-3.3469387755102047,-2.9387755102040813,1.0,8.0,0.36734693877551017,1.673469387755102,0.0,-6.285714285714287,11111111
849664,-3.3469387755102047,-3.1020408163265305,1.0,8.0,0.3877551020408163,1.673469387755102,0.0,-6.4489795918367365,00000000
849920,-3.346938775510205,-3.2653061224489783,1.0,8.0,0.4081632653061224,1.673469387755102,0.0,-6.612244897959185,00000000
850176,-3.3469387755102065,-3.4285714285714284,1.0,8.0,0.42857142857142855,1.673469387755102,0.0,-6.775510204081634,11111111
850432,-3.346938775510204,-3.591836734693877,1.0,8.0,0.4489795918367345,1.673469387755102,0.0,-6.938775510204081,11111111
850688,-3.3469387755102047,-3.7551020408163263,1.0,8.0,0.4693877551020408,1.673469387755102,0.0,-7.1020408163265305,11111111
850945,-3.346938775510204,-3.918367346938776,1.0,8.0,0.4897959183673469,1.673469387755102,0.0,-7.2653061224489806,11111111
851200,-3.346938775510204,-4.081632653061225,1.0,8.0,0.5102040816326531,1.673469387755102,0.0,-7.428571428571429,11111111
851456,-3.346938775510204,-4.244897959183673,1.0,8.0,0.5306122448979591,1.673469387755102,0.0,-7.591836734693878,11111111
851712,-3.346938775510204,-4.408163265306122,1.0,8.0,0.5510204081632653,1.673469387755102,0.0,-7.755102040816325,11111111
851968,-3.3469387755102056,-4.571428571428571,1.0,8.0,0.5714285714285714,1.673469387755102,0.0,-7.918367346938775,00000000
852224,-3.346938775510204,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.673469387755102,0.0,-8.081632653061224,11111111
852480,-3.346938775510204,-4.897959183673469,1.0,8.0,0.6122448979591836,1.673469387755102,0.0,-8.244897959183673,11111111
852736,-3.346938775510204,-5.061224489795918,1.0,8.0,0.6326530612244897,1.673469387755102,0.0,-8.408163265306122,11111111
852992,-3.346938775510205,-5.224489795918367,1.0,8.0,0.6530612244897959,1.673469387755102,0.0,-8.571428571428571,11111111
853248,-3.3469387755102056,-5.387755102040817,1.0,8.0,0.6734693877551021,1.673469387755102,0.0,-8.734693877551022,11111111
853504,-3.346938775510204,-5.551020408163265,1.0,8.0,0.6938775510204082,1.673469387755102,0.0,-8.897959183673471,11111111
853760,-3.346938775510205,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.673469387755102,0.0,-9.06122448979592,11111111
854016,-3.346938775510205,-5.877551020408162,1.0,8.0,0.7346938775510203,1.673469387755102,0.0,-9.224489795918366,11111111
854272,-3.346938775510204,-6.040816326530613,1.0,8.0,0.7551020408163265,1.673469387755102,0.0,-9.387755102040817,11111111
854528,-3.3469387755102056,-6.204081632653061,1.0,8.0,0.7755102040816326,1.673469387755102,0.0,-9.551020408163266,11111111
854784,-3.346938775510206,-6.367346938775508,1.0,8.0,0.7959183673469387,1.673469387755102,0.0,-9.714285714285717,11111111
855040,-3.3469387755102065,-6.530612244897957,1.0,8.0,0.8163265306122448,1.673469387755102,0.0,-9.877551020408164,00000000
855296,-3.346938775510204,-6.693877551020408,1.0,8.0,0.836734693877551,1.673469387755102,0.0,-10.040816326530612,11111111
855552,-3.3469387755102047,-6.857142857142858,1.0,8.0,0.8571428571428571,1.673469387755102,0.0,-10.20408163265306,11111111
855808,-3.3469387755102056,-7.020408163265307,1.0,8.0,0.8775510204081632,1.673469387755102,0.0,-10.367346938775512,00000000
856064,-3.3469387755102016,-7.183673469387754,1.0,8.0,0.8979591836734693,1.673469387755102,0.0,-10.530612244897958,11111111
856320,-3.3469387755102034,-7.3469387755102025,1.0,8.0,0.9183673469387754,1.673469387755102,0.0,-10.693877551020408,11111111
856576,-3.346938775510207,-7.5102040816326525,1.0,8.0,0.9387755102040816,1.673469387755102,0.0,-10.857142857142858,11111111
856832,-3.346938775510205,-7.6734693877551035,1.0,8.0,0.9591836734693876,1.673469387755102,0.0,-11.020408163265307,00000000
857088,-3.3469387755102047,-7.83673469387755,1.0,8.0,0.979591836734694,1.673469387755102,0.0,-11.183673469387756,11111111
857344,-3.3469387755102047,-8.0,1.0,8.0,1.0,1.673469387755102,0.0,-11.346938775510207,00000000
857600,-5.428571428571429,0.0,0.0,8.0,0.0,1.7142857142857142,1.0,-5.428571428571429,01010101
857856,-5.4285714285714315,0.16326530612244894,0.0,8.0,0.020408163265306117,1.7142857142857142,1.0,-5.265306122448981,10101010
858112,-5.428571428571429,0.32653061224489793,0.0,8.0,0.040816326530612235,1.7142857142857142,1.0,-5.1020408163265305,01010101
858368,-5.4285714285714315,0.4897959183673469,0.0,8.0,0.061224489795918366,1.7142857142857142,1.0,-4.938775510204084,10101010
858624,-4.917028066208797,-0.0,0.25,8.0,0.08163265306122447,1.7142857142857142,0.25,-4.917028066208797,01011111
858880,-4.917028066208797,-0.0,0.25,8.0,0.1020408163265306,1.7142857142857142,0.25,-4.917028066208797,10000010
859136,-4.43961232059259,-0.4897959183673469,0.5625,8.0,0.12244897959183673,1.7142857142857142,0.0625,-4.929408238959937,01111111
859392,-4.439612320592588,-0.5714285714285714,0.5625,8.0,0.14285714285714285,1.7142857142857142,0.0625,-5.01104089202116,00000001
859648,-4.439612320592592,-0.6530612244897959,0.5625,8.0,0.16326530612244894,1.7142857142857142,0.0625,-5.092673545082388,01000000
859904,-4.43961232059259,-0.7346938775510203,0.5625,8.0,0.18367346938775508,1.7142857142857142,0.0625,-5.1743061981436105,10111111
860160,-4.43961232059259,-0.8163265306122448,0.5625,8.0,0.2040816326530612,1.7142857142857142,0.0625,-5.255938851204835,00000010
860416,-4.43961232059259,-0.8979591836734693,0.5625,8.0,0.22448979591836726,1.7142857142857142,0.0625,-5.3375715042660605,00001000
860672,-4.43961232059259,-0.979591836734694,0.5625,8.0,0.24489795918367346,1.7142857142857142,0.0625,-5.419204157327283,11111011
860928,-3.428571428571428,-2.1224489795918364,1.0,8.0,0.26530612244897955,1.7142857142857142,0.0,-5.5510204081632635,11111111
861184,-3.4285714285714306,-2.2857142857142856,1.0,8.0,0.2857142857142857,1.7142857142857142,0.0,-5.714285714285716,11111111
861440,-3.428571428571428,-2.4489795918367343,1.0,8.0,0.3061224489795918,1.7142857142857142,0.0,-5.877551020408162,11111111
861696,-3.4285714285714297,-2.6122448979591835,1.0,8.0,0.32653061224489793,1.7142857142857142,0.0,-6.040816326530613,00000000
861952,-3.4285714285714306,-2.7755102040816326,1.0,8.0,0.3469387755102041,1.7142857142857142,0.0,-6.204081632653063,00000000
862208,-3.428571428571429,-2.9387755102040813,1.0,8.0,0.36734693877551017,1.7142857142857142,0.0,-6.367346938775509,11111111
862464,-3.4285714285714284,-3.1020408163265305,1.0,8.0,0.3877551020408163,1.7142857142857142,0.0,-6.530612244897959,11111111
862720,-3.4285714285714315,-3.2653061224489783,1.0,8.0,0.4081632653061224,1.7142857142857142,0.0,-6.693877551020411,00000000
862976,-3.4285714285714315,-3.4285714285714284,1.0,8.0,0.42857142857142855,1.7142857142857142,0.0,-6.857142857142861,11111111
863232,-3.4285714285714306,-3.591836734693877,1.0,8.0,0.4489795918367345,1.7142857142857142,0.0,-7.020408163265308,00000000
863488,-3.4285714285714324,-3.7551020408163263,1.0,8.0,0.4693877551020408,1.7142857142857142,0.0,-7.183673469387759,00000000
863744,-3.4285714285714333,-3.918367346938776,1.0,8.0,0.4897959183673469,1.7142857142857142,0.0,-7.346938775510209,00000000
864000,-3.4285714285714284,-4.081632653061225,1.0,8.0,0.5102040816326531,1.7142857142857142,0.0,-7.5102040816326525,11111111
864256,-3.4285714285714297,-4.244897959183673,1.0,8.0,0.5306122448979591,1.7142857142857142,0.0,-7.6734693877551035,00000000
864512,-3.4285714285714315,-4.408163265306122,1.0,8.0,0.5510204081632653,1.7142857142857142,0.0,-7.8367346938775535,00000000
864768,-3.4285714285714293,-4.571428571428571,1.0,8.0,0.5714285714285714,1.7142857142857142,0.0,-8.0,11111111
865024,-3.4285714285714315,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.7142857142857142,0.0,-8.163265306122451,11111111
865280,-3.428571428571431,-4.897959183673469,1.0,8.0,0.6122448979591836,1.7142857142857142,0.0,-8.3265306122449,11111111
865536,-3.428571428571429,-5.061224489795918,1.0,8.0,0.6326530612244897,1.7142857142857142,0.0,-8.489795918367346,11111111
865792,-3.4285714285714293,-5.224489795918367,1.0,8.0,0.6530612244897959,1.7142857142857142,0.0,-8.653061224489797,11111111
866048,-3.4285714285714293,-5.387755102040817,1.0,8.0,0.6734693877551021,1.7142857142857142,0.0,-8.816326530612246,11111111
866304,-3.428571428571429,-5.551020408163265,1.0,8.0,0.6938775510204082,1.7142857142857142,0.0,-8.979591836734695,00000000
866560,-3.428571428571429,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.7142857142857142,0.0,-9.142857142857142,11111111
866816,-3.428571428571429,-5.877551020408162,1.0,8.0,0.7346938775510203,1.7142857142857142,0.0,-9.306122448979592,11111111
867072,-3.428571428571429,-6.040816326530613,1.0,8.0,0.7551020408163265,1.7142857142857142,0.0,-9.469387755102039,11111111
867328,-3.4285714285714297,-6.204081632653061,1.0,8.0,0.7755102040816326,1.7142857142857142,0.0,-9.632653061224492,11111111
867584,-3.428571428571429,-6.367346938775508,1.0,8.0,0.7959183673469387,1.7142857142857142,0.0,-9.79591836734694,11111111
867840,-3.4285714285714337,-6.530612244897957,1.0,8.0,0.8163265306122448,1.7142857142857142,0.0,-9.959183673469392,11111111
868096,-3.428571428571428,-6.693877551020408,1.0,8.0,0.836734693877551,1.7142857142857142,0.0,-10.122448979591836,11111111
868352,-3.428571428571429,-6.857142857142858,1.0,8.0,0.8571428571428571,1.7142857142857142,0.0,-10.285714285714283,11111111
868608,-3.4285714285714337,-7.020408163265307,1.0,8.0,0.8775510204081632,1.7142857142857142,0.0,-10.44897959183674,11111111
868864,-3.4285714285714306,-7.183673469387754,1.0,8.0,0.8979591836734693,1.7142857142857142,0.0,-10.612244897959183,11111111
869120,-3.4285714285714297,-7.3469387755102025,1.0,8.0,0.9183673469387754,1.7142857142857142,0.0,-10.775510204081634,00000000
869376,-3.428571428571431,-7.5102040816326525,1.0,8.0,0.9387755102040816,1.7142857142857142,0.0,-10.938775510204083,00000000
869632,-3.4285714285714306,-7.6734693877551035,1.0,8.0,0.9591836734693876,1.7142857142857142,0.0,-11.102040816326532,00000000
869888,-3.4285714285714284,-7.83673469387755,1.0,8.0,0.979591836734694,1.7142857142857142,0.0,-11.265306122448981,11111111
870144,-3.4285714285714297,-8.0,1.0,8.0,1.0,1.7142857142857142,0.0,-11.428571428571429,11111111
870400,-5.5102040816326525,0.0,0.0,8.0,0.0,1.7551020408163265,1.0,-5.5102040816326525,01010101
870656,-5.510204081632656,0.16326530612244894,0.0,8.0,0.020408163265306117,1.7551020408163265,1.0,-5.346938775510207,01010101
870912,-5.5102040816326525,0.32653061224489793,0.0,8.0,0.040816326530612235,1.7551020408163265,1.0,-5.183673469387754,01010101
871168,-5.510204081632658,0.4897959183673469,0.0,8.0,0.061224489795918366,1.7551020408163265,1.0,-5.020408163265312,10101010
871424,-4.993287135367551,-0.0,0.25,8.0,0.08163265306122447,1.7551020408163265,0.25,-4.993287135367551,10111110
871680,-4.993287135367552,-0.0,0.25,8.0,0.1020408163265306,1.7551020408163265,0.25,-4.993287135367552,10101111
871936,-4.510338892409666,-0.4897959183673469,0.5625,8.0,0.12244897959183673,1.7551020408163265,0.0625,-5.000134810777013,10111111
872192,-4.510338892409666,-0.5714285714285714,0.5625,8.0,0.14285714285714285,1.7551020408163265,0.0625,-5.081767463838237,01000000
872448,-4.510338892409667,-0.6530612244897959,0.5625,8.0,0.16326530612244894,1.7551020408163265,0.0625,-5.163400116899463,00100000
872704,-4.510338892409666,-0.7346938775510203,0.5625,8.0,0.18367346938775508,1.7551020408163265,0.0625,-5.245032769960687,10111111
872960,-4.510338892409666,-0.8163265306122448,0.5625,8.0,0.2040816326530612,1.7551020408163265,0.0625,-5.326665423021911,10111111
873216,-4.510338892409668,-0.8979591836734693,0.5625,8.0,0.22448979591836726,1.7551020408163265,0.0625,-5.4082980760831365,00000100
873472,-4.5103388924096635,-0.979591836734694,0.5625,8.0,0.24489795918367346,1.7551020408163265,0.0625,-5.489930729144358,10000000
873728,-3.510204081632654,-2.1224489795918364,1.0,8.0,0.26530612244897955,1.7551020408163265,0.0,-5.632653061224491,11111111
873984,-3.5102040816326543,-2.2857142857142856,1.0,8.0,0.2857142857142857,1.7551020408163265,0.0,-5.79591836734694,11111111
874240,-3.5102040816326547,-2.4489795918367343,1.0,8.0,0.3061224489795918,1.7551020408163265,0.0,-5.95918367346939,00000000
874496,-3.5102040816326516,-2.6122448979591835,1.0,8.0,0.32653061224489793,1.7551020408163265,0.0,-6.122448979591836,11111111
874752,-3.510204081632654,-2.7755102040816326,1.0,8.0,0.3469387755102041,1.7551020408163265,0.0,-6.285714285714287,11111111
875008,-3.5102040816326516,-2.9387755102040813,1.0,8.0,0.36734693877551017,1.7551020408163265,0.0,-6.448979591836734,00000000
875264,-3.5102040816326534,-3.1020408163265305,1.0,8.0,0.3877551020408163,1.7551020408163265,0.0,-6.612244897959182,11111111
875520,-3.5102040816326547,-3.2653061224489783,1.0,8.0,0.4081632653061224,1.7551020408163265,0.0,-6.775510204081634,00000000
875776,-3.5102040816326574,-3.4285714285714284,1.0,8.0,0.42857142857142855,1.7551020408163265,0.0,-6.938775510204087,00000000
876032,-3.5102040816326534,-3.591836734693877,1.0,8.0,0.4489795918367345,1.7551020408163265,0.0,-7.1020408163265305,00000000
876288,-3.5102040816326547,-3.7551020408163263,1.0,8.0,0.4693877551020408,1.7551020408163265,0.0,-7.265306122448982,00000000
876544,-3.5102040816326534,-3.918367346938776,1.0,8.0,0.4897959183673469,1.7551020408163265,0.0,-7.428571428571429,11111111
876800,-3.5102040816326547,-4.081632653061225,1.0,8.0,0.5102040816326531,1.7551020408163265,0.0,-7.59183673469388,11111111
877056,-3.5102040816326534,-4.244897959183673,1.0,8.0,0.5306122448979591,1.7551020408163265,0.0,-7.755102040816326,00000000
877312,-3.5102040816326543,-4.408163265306122,1.0,8.0,0.5510204081632653,1.7551020408163265,0.0,-7.918367346938775,11111111
877568,-3.5102040816326547,-4.571428571428571,1.0,8.0,0.5714285714285714,1.7551020408163265,0.0,-8.081632653061227,00000000
877824,-3.5102040816326543,-4.7346938775510194,1.0,8.0,0.5918367346938775,1.7551020408163265,0.0,-8.244897959183675,00000000
878080,-3.510204081632654,-4.897959183673469,1.0,8.0,0.6122448979591836,1.7551020408163265,0.0,-8.408163265306122,11111111
878336,-3.5102040816326543,-5.061224489795918,1.0,8.0,0.6326530612244897,1.7551020408163265,0.0,-8.571428571428571,00000000
878592,-3.510204081632654,-5.224489795918367,1.0,8.0,0.6530612244897959,1.7551020408163265,0.0,-8.734693877551019,11111111
878848,-3.5102040816326547,-5.387755102040817,1.0,8.0,0.6734693877551021,1.7551020408163265,0.0,-8.897959183673471,11111111
879104,-3.5102040816326534,-5.551020408163265,1.0,8.0,0.6938775510204082,1.7551020408163265,0.0,-9.06122448979592,11111111
879360,-3.5102040816326547,-5.7142857142857135,1.0,8.0,0.7142857142857142,1.7551020408163265,0.0,-9.22448979591837,11111111
879616,-3.510204081632654,-5.877551020408162,1.0,8.0,0.7346938775510203,1.7551020408163265,0.0,-9.387755102040817,11111111
879872,-3.5102040816326565,-6.040816326530613,1.0,8.0,0.7551020408163265,1.7551020408163265,0.0,-9.551020408163268,11111111
880128,-3.5102040816326534,-6.204081632653061,1.0,8.0,0.7755102040816326,1.7551020408163265,0.0,-9.714285714285717,11111111
880384,-3.5102040816326534,-6.367346938775508,1.0,8.0,0.7959183673469387,1.7551020408163265,0.0,-9.877551020408164,11111111
880640,-3.5102040816326534,-6.530612244897957,1.0,8.0,0.8163265306122448,1.7551020408163265,0.0,-10.040816326530612,11111111
880896,-3.5102040816326547,-6.693877551020408,1.0,8.0,0.836734693877551,1.7551020408163265,0.0,-10.204081632653065,11111111
